id,hpo
APLASIA/HYPOPLASIA OF THE PROXIMAL PHALANX OF THE THUMB,"Body Part, Organ, or Organ Component"
DISTALLY PLACED THUMB,"Body Part, Organ, or Organ Component"
PARTIAL/COMPLETE DUPLICATION OF PHALANGES OF THE THUMB,"Body Part, Organ, or Organ Component"
ECTOPIC THYROID,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE THYROID GLAND,"Body Part, Organ, or Organ Component"
THYROID HORMONE RESISTANCE,"Amino Acid, Peptide, or Protein"
ANTERIOR BOWING OF TIBIA,"Body Part, Organ, or Organ Component"
BROAD TIBIAL METAPHYSES,"Body Part, Organ, or Organ Component"
"CURVATURES OF THE FEMUR, TIBIA, FIBULA","Body Part, Organ, or Organ Component"
TIC DISORDERS,Mental or Behavioral Dysfunction
ABSENT GONADAL TISSUE,Tissue
ABNORMAL REGULATION OF FAT TISSUE METABOLISM,Tissue
GONADAL TISSUE INAPPROPRIATE FOR EXTERNAL GENITALIA OR CHROMOSOMAL SEX,Tissue
APLASIA OF THE DISTAL PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
POLYDACTYLY AFFECTING THE 4TH TOE,"Body Part, Organ, or Organ Component"
TRIANGULAR SHAPED PHALANGES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
SYMPHALANGISM AFFECTING THE PHALANGES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
BROAD DISTAL PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE DISTAL PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
DEVIATION/DISPLACEMENT OF THE 3RD TOE,"Body Part, Organ, or Organ Component"
JOINT CONTRACTURES OF THE 3RD TOE,"Body Part, Organ, or Organ Component"
POLYDACTYLY AFFECTING THE 3RD TOE,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
JOINT CONTRACTURES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
PARTIAL/COMPLETE DUPLICATION OF THE PROXIMAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
OSTEOLYTIC DEFECTS OF THE DISTAL PHALANX OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
APLASIA OF THE PHALANGES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
COMPLETE DUPLICATION OF THE PHALANGES OF THE 2ND TOE,"Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASIA OF THE PHALANGES OF THE 5TH TOE,"Body Part, Organ, or Organ Component"
SYMPHALANGISM AFFECTING THE PHALANGES OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
TRIANGULAR SHAPED PHALANGES OF THE 4TH TOE,"Body Part, Organ, or Organ Component"
3-4 TOE SYNDACTYLY,"Body Part, Organ, or Organ Component"
CURVED PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
OSTEOLYTIC DEFECTS OF THE MIDDLE PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
"FLEXION LIMITATION OF TOES, PROGRESSIVE, PERMANENT","Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASTIA OF THE DISTAL PHALANGES OF THE TOES,"Body Part, Organ, or Organ Component"
4-5 TOE SYNDACTYLY,"Body Part, Organ, or Organ Component"
TOE SYNDACTYLY,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE TONGUE,"Body Part, Organ, or Organ Component"
FURROWED TONGUE,Disease or Syndrome
YELLOW-BROWN DISCOLORATION OF THE TEETH,"Body Part, Organ, or Organ Component"
ABNORMALITY OF TEETH SPACING,"Body Part, Organ, or Organ Component"
MISSHAPEN TEETH,"Body Part, Organ, or Organ Component"
PROLONGED BLEEDING AFTER DENTAL EXTRACTION,Therapeutic or Preventive Procedure
TORSADE DE POINTES,Disease or Syndrome
TORTICOLLIS,Sign or Symptom
TRACHEAL STENOSIS,Disease or Syndrome
TRANSPOSITION OF THE GREAT VESSELS,Therapeutic or Preventive Procedure
ABNORMAL ISOELECTRIC FOCUSING OF SERUM TRANSFERRIN,Biologically Active Substance
TRANSIENT SWELLING OF MUSCLE INDUCED BY PERCUSSION,Population Group
TRICUSPID VALVE PROLAPSE,Disease or Syndrome
MILD ELEVATION OF TRIGLYCERIDES,Biologically Active Substance
HYPOPLASIA OR UNILATERAL/BILATERAL ABSENCE OF ULNA,"Body Part, Organ, or Organ Component"
NOTCHED ULNA,"Body Part, Organ, or Organ Component"
MADELUNG-LIKE FOREARM DEFORMITIES,Anatomical Abnormality
URINARY INCONTINENCE,Disease or Syndrome
URINARY OR FECAL INCONTINENCE,"Body Part, Organ, or Organ Component"
URINARY TRACT ATRESIA,"Body Part, Organ, or Organ Component"
RECURRENT URINARY TRACT INFECTIONS,Disease or Syndrome
ELEVATED PLASMA AND URINE INORGANIC PYROPHOSPHATE (PPI),Functional Concept
DERMATAN AND HEPARAN SULFATE EXCRETION IN URINE,Functional Concept
HEPARAN SULFATE EXCRETION IN URINE,Functional Concept
URINARY TRACT NEOPLASIA,Neoplastic Process
UTERINE LEIOMYOMA,Neoplastic Process
UTERINE NEOPLASIA,Neoplastic Process
NONGRANULOMATOUS UVEITIS,Disease or Syndrome
ENLARGED LYSOSOMAL VACUOLES IN LYMPHOCYTES,Cell Component
CONGENITAL ABSENCE OF THE VAGINA,"Body Part, Organ, or Organ Component"
APLASIA/HYPOPLASIA OF THE DIAPHRAGM,Medical Device
PULMONARY INSUFFICIENCY,Pathologic Function
SMALL AND LARGE VESSEL VASCULITIS,Disease or Syndrome
VASCULITIS,Disease or Syndrome
VENTRICULAR FIBRILLATION,Disease or Syndrome
"VESTIBULAR AREFLEXIA, COMPLETE",Body Space or Junction
VIRAL HEPATITIS,Disease or Syndrome
VISCEROMEGALY,Pathologic Function
VITREOUS DETACHMENT,Disease or Syndrome
VOCAL CORD PARALYSIS (CAUSED BY TUMOR IMPINGEMENT),Disease or Syndrome
VOCAL CORD PARALYSIS,Disease or Syndrome
IMPERFECT VOCAL CORD ADDUCTION,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE VOICE,Organism Function
NAUSEA AND VOMITING,Sign or Symptom
ABNORMAL EXTERNAL GENITALIA,"Body Part, Organ, or Organ Component"
VENTILAR DEPENDENCE WITH INABILITY TO WEAN,Organism Function
WEIGHT LOSS,Finding
WHITE EYEBROWS AND EYELASHES,Population Group
WOLF-PARKINSON-WHITE SYNDROME,Disease or Syndrome
DECREASED CARPAL ANGLES OF WRIST,Body Location or Region
ENLARGEMENT OF THE WRISTS,Body Location or Region
INTRACRANIAL CALCIFICATION BY X-RAY OR CT,Diagnostic Procedure
"INCREASED URINARY SULFITE, THIOSULFATE, S-SULFOCYSTEINE, TAURINE, HYPOXANTHINE, AND XANTHINE",Biologically Active Substance
INCREASED PROPORTION OF HLA DR+ AND CD57+ T CELLS,"Amino Acid, Peptide, or Protein"
INCREASED PROPORTION OF HLA DR+ AND CD57+ T CELLS,Immunologic Factor
BEAKING OF VERTEBRAL BODIES T12-L3,"Amino Acid, Peptide, or Protein"
ELECTRON TRANSFER FLAVOPROTEIN-UBIQUINONE OXIDOREDUCTASE DEFECT,Enzyme
T-WAVE INVERSION IN THE RIGHT PRECORDIAL LEADS AND LATE POTENTIALS IN SIGNAL-AVERAGING ECG,Organic Chemical
GAP BETWEEN FIRST AND SECOND TOES,Biologically Active Substance
CD43 (SIALOPHORIN) DEFECTIVELY EXPRESSED ON SURFACE OF BLOOD CELLS,"Amino Acid, Peptide, or Protein"
PROLONGED G2 PHASE OF CELL CYCLE,Temporal Concept
PROLONGED PARTIAL THROMBOPLASTIN TIME,Temporal Concept
HOLOPROSENCEPHALY,Congenital Abnormality
PERIPHERAL ARTERIAL DISEASE,Disease or Syndrome
NEUROFIBRILLARY TANGLES,Acquired Abnormality
HYPERCHLOREMIC ACIDOSIS,Disease or Syndrome
RESTRICTIVE LUNG DISEASE,Disease or Syndrome
"NON-PURPOSEFUL ARM MOVEMENTS, CHOREOATHETOID-LIKE",Disease or Syndrome
"ENCEPHALOPATHY, RECURRENT",Disease or Syndrome
RECURRENT CEREBELLAR AND EXTRAPYRAMIDAL ENCEPHALOPATHY,Disease or Syndrome
SINUS BRADYCARDIA,Pathologic Function
AGITATION,Sign or Symptom
ONYCHOLYSIS,Disease or Syndrome
ACUTE LEUKEMIA,Neoplastic Process
HYPERPHOSPHATEMIA,Disease or Syndrome
ABNORMAL OR ABSENT AUDITORY NERVE AND BRAINSTEM RESPONSES,Clinical Attribute
PUBERTAL DEVELOPMENTAL FAILURE IN FEMALES,Population Group
"OCULAR ALBINISM, FEMALES AS AFFECTED AS MALES",Population Group
JOINT LAXITY,Sign or Symptom
WEAK OR ABSENT DEEP TENDON REFLEXES,Sign or Symptom
PYRAMIDAL CATARACT,Anatomical Abnormality
"CATARACT, NUCLEAR DIFFUSE NONPROGRESSIVE",Anatomical Abnormality
"CATARACTS, CORTICAL PULVERULENT",Anatomical Abnormality
"CATARACT, PROGRESSIVE",Anatomical Abnormality
CATARACT,Anatomical Abnormality
CONGENITAL NUCLEAR CATARACT IN MALES,Population Group
"OCULAR ALBINISM, FEMALES AS AFFECTED AS MALES",Population Group
SPINOCEREBELLAR ATAXIA,Disease or Syndrome
DECREASED PLASMA TOTAL AND FREE CARNITINE,Organic Chemical
DECREASED PLASMA TOTAL AND FREE CARNITINE,Pharmacologic Substance
4-HYDROXYPHENYLPYRUVIC ACID DIOXYGENASE DEFICIENCY (HPD),Pharmacologic Substance
RECURRENT MENINGOCOCCAL DISEASE,Carbohydrate
PROGRESSIVE SCLEROSIS OF SKULL BASE,Body Location or Region
ENLARGED LATERAL AND THIRD VENTRICLES,Body Space or Junction
POSTERIOR FOSSA CYST AT THE FOURTH VENTRICLE,Body Space or Junction
RECURRENT UPPER AND LOWER RESPIRATORY TRACT INFECTIONS,Disease or Syndrome
MIGRAINE WITHOUT AURA,Disease or Syndrome
CAFE-AU-LAIT SPOTS MAY OR MAY NOT BE PRESENT,Quantitative Concept
'ONION BULB' FORMATIONS ON NERVE BIOPSY,Quantitative Concept
"PERIPHERAL SENSORY NEUROPATHY, DISTAL",Disease or Syndrome
CHRONIC MONILIAL NAIL INFECTION,Disease or Syndrome
DIFFUSE SLOW SKIN ATROPHY,Disease or Syndrome
COMPLETE HEART BLOCK WITH NARROW QRS COMPLEXES,Disease or Syndrome
PREMATURE BIRTH,Pathologic Function
DECREASED CORNEAL REFLEX,Finding
"GROWTH RETARDATION, MILD",Pathologic Function
SEVERE GROWTH RETARDATION,Pathologic Function
INTRACRANIAL HEMORRHAGE,Pathologic Function
HYPERMAGNESEMIA,Disease or Syndrome
"TUBULAR NAILS, FIFTH FINGERS",Disease or Syndrome
PERIOSTEAL THICKENING OF LONG TUBULAR BONES,Disease or Syndrome
"SHORT, THICKENED TUBULAR BONES",Disease or Syndrome
ABNORMAL LIVER FUNCTION TESTS,Finding
MALIGNANT MELANOMA,Neoplastic Process
SHOULDER GIRDLE MUSCLE WEAKNESS,Finding
"MUSCLE WEAKNESS, DISTAL (LOWER LIMBS MORE AFFECTED THAN UPPER LIMBS), DUE TO MOTOR NEURONOPATHY",Finding
ELEVATED TISSUE NON-SPECIFIC ALKALINE PHOSPHATASE,Finding
ELEVATED PLACENTAL ALKALINE PHOSPHATASE,Finding
ELEVATED ALKALINE PHOSPHATASE,Finding
HYPOREFLEXIA/AREFLEXIA IN LOWER LIMBS,Finding
HYPERREFLEXIA,Finding
RETINAL 'BONE CORPUSCLE' PIGMENTATION,Finding
HESITANCY,Sign or Symptom
"PERIPHERAL POLYNEUROPATHY, ESP VIBRATION AND TOUCH LOSS",Therapeutic or Preventive Procedure
OROFACIAL DYSKINESIA,Disease or Syndrome
FATTY INFILTRATION OF LIVER,Pathologic Function
POLYDACTYLY AFFECTING THE 3RD TOE,Congenital Abnormality
POLYDACTYLY (FEET),Congenital Abnormality
PREAXIAL POLYDACTYLY (HANDS),Congenital Abnormality
LEUKOCORIA,Disease or Syndrome
ABNORMALITY OF THE MENINGES,Disease or Syndrome
RETINAL TELANGIECTASIA,Disease or Syndrome
RECURRENT CORNEAL EROSIONS,Disease or Syndrome
HYPERTENSION DUE TO RENAL ARTERY HYPERPLASIA,Acquired Abnormality
ABNORMALITY OF DENTAL ROOTS,Disease or Syndrome
RENAL JUXTAGLOMERULAR CELL HYPERTROPHY/HYPERPLASIA,Disease or Syndrome
BLADDER DIVERTICULA,Acquired Abnormality
JOINT DISLOCATION,Disease or Syndrome
TALIPES EQUINOVARUS,Acquired Abnormality
RADIOULNAR SYNOSTOSIS,Congenital Abnormality
DISLOCATIONS OF THE KNEES,Injury or Poisoning
KETONURIA,Congenital Abnormality
RESPIRATORY ARREST,Pathologic Function
ADDISON DISEASE,Disease or Syndrome
ANHIDROTIC ECTODERMAL DYSPLASIA,Congenital Abnormality
"METHYLCOBALAMIN, CBL G, DEFICIENCY",Disease or Syndrome
THYROID STIMULATING HORMONE DEFICIENCY,Disease or Syndrome
HYPOPLASIA OF OLFACTORY TRACT,"Body Part, Organ, or Organ Component"
ABNORMALITY OF THE ZYGOMATIC ARCH,Body Space or Junction
CHORIORETINAL HYPOPIGMENTATION AND HYPERPIGMENTATION,Pathologic Function
GENERALIZED HYPERPIGMENTATION,Pathologic Function
DEPIGMENTATION/HYPERPIGMENTATION,Pathologic Function
AXILLARY AND GROIN HYPERPIGMENTATION AND HYPOPIGMENTATION,Pathologic Function
CONFETTI HYPOPIGMENTATION PATTERN OF LOWER LEG SKIN,Disease or Syndrome
HYPOPIGMENTATION OF THE SKIN,Disease or Syndrome
FAILURE OF SECONDARY TEETH ERUPTION,Temporal Concept
NORMAL-DENSITY TRANSVERSE BANDS (HUMERUS),Medical Device
PARTIAL AGENESIS OF THE CORPUS CALLOSUM,Disease or Syndrome
AGENESIS OF CORPUS CALLOSUM,Disease or Syndrome
PITUITARY CALCIFICATION,Qualitative Concept
AORTIC STENOSIS DUE TO CALCIFICATIONS,Qualitative Concept
CEREBRAL CALCIFICATION,Qualitative Concept
BASAL GANGLIA CALCIFICATION,Qualitative Concept
PATCHY CHANGES OF BONE MINERAL DENSITY,Diagnostic Procedure
ABNORMALITY OF THE AIRWAYS,Medical Device
BRACKET EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 4TH FINGER,Medical Device
BRACKET EPIPHYSIS OF THE DISTAL PHALANX OF THE 2ND FINGER,Medical Device
BRACKET EPIPHYSES OF THE HALLUX,Medical Device
BRACKET EPIPHYSIS OF THE MIDDLE PHALANX OF THE 5TH FINGER,Medical Device
BRACKET EPIPHYSIS OF THE MIDDLE PHALANX OF THE 4TH FINGER,Medical Device
CUPPED METAPHYSES OF THE UPPER LIMBS,Medical Device
HYPOPLASIA OF THE IRIS DILATOR MUSCLE,Medical Device
CORNEAL OPACITIES ON SLIT-LAMP EXAM,Medical Device
FRAGMENTATION OF THE EPIPHYSIS OF THE DISTAL PHALANX OF THE THUMB,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSIS OF THE DISTAL PHALANX OF THE 2ND FINGER,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 2ND FINGER,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSIS OF THE MIDDLE PHALANX OF THE 4TH FINGER,Therapeutic or Preventive Procedure
FRAGMENTATION OF THE EPIPHYSES OF THE PHALANGES OF THE HAND,Therapeutic or Preventive Procedure
DECREASED CAVEOLIN-3 EXPRESSION ON MUSCLE BIOPSY,Therapeutic or Preventive Procedure
MYOPATHIC CHANGES ON MUSCLE BIOPSY,Diagnostic Procedure
ABNORMAL IMMUNOGLOBULIN LEVEL,Laboratory Procedure
ABNORMAL CERVICAL MYELOGRAM,Diagnostic Procedure
ABNORMALITY OF THE CORONARY ARTERIES,"Body Part, Organ, or Organ Component"
ABSENT OSSIFICATION OF CERVICAL AND THORACIC VERTEBRAL BODIES,Spatial Concept
"NEUROFIBROMAS CAN OCCUR AT CERVICAL, THORACIC, LUMBAR, AND SACRAL LEVELS",Spatial Concept
MODERATE BLEEDING DIATHESIS,Qualitative Concept
"MUSCLE WEAKNESS, SEVERE",Qualitative Concept
SEVERE DEMYELINATION OF THE WHITE MATTER,Qualitative Concept
"PECTUS CARINATUM, SEVERE",Qualitative Concept
SEVERE CLOVERLEAF SKULL,Qualitative Concept
"CEREBELLAR ATAXIA, SEVERE",Qualitative Concept
"LACTIC ACIDOSIS, SEVERE",Qualitative Concept
RESPIRATORY INSUFFICIENCY DUE TO MUSCLE WEAKNESS,Qualitative Concept
KYPHOSCOLIOSIS,Qualitative Concept
ARTHROGRYPOSIS MULTIPLEX IN SEVERE CASES,Qualitative Concept
CLAW HAND DEFORMITIES (IN SEVERE CASES),Qualitative Concept
LATE-ONSET FORM OF FAMILIAL ALZHEIMER DISEASE,Temporal Concept
LATE-ONSET MUSCULAR DYSTROPHY,Temporal Concept
PROGRESSION TO END STAGE RENAL FAILURE IN LATE ADULTHOOD,Temporal Concept
ABNORMALITY OF THE DISTAL PHALANX OF THE 2ND FINGER,Temporal Concept
BIFID DISTAL PHALANX OF THE THUMB,Temporal Concept
SYMPHALANGISM OF THE DISTAL AND MIDDLE PHALANGES OF THE 5TH FINGER,Temporal Concept
"OPHTHALMOPLEGIA, NONPROGRESSIVE RESTRICTIVE, BILATERAL OR UNILATERAL",Spatial Concept
"PTOSIS, UNILATERAL",Spatial Concept
MILD ANTERIOR BEAKING OF LUMBAR VERTEBRAE,Spatial Concept
ANTERIOR SCALLOPING OF VERTEBRAL BODIES,Spatial Concept
ANTERIOR/LATERAL RADIAL HEAD DISLOCATION,Spatial Concept
APLASIA CUTIS CONGENITA OVER POSTERIOR PARIETAL AREA,Spatial Concept
DORSAL SUBLUXATION OF ULNA,Spatial Concept
WHITE MATER ABNORMALITIES IN THE POSTERIOR PERIVENTRICULAR REGION,Spatial Concept
ABSENT DORSAL SKIN CREASES OVER AFFECTED JOINTS,Spatial Concept
POSTERIOR FLATTENING OF THE SKULL,Spatial Concept
CAUDAL APPENDAGE,Body Location or Region
SMALL ILIAC WINGS WITH CONCAVE INFERIOR AND MEDIAL MARGIN,Spatial Concept
CENTRAL FUNDAL ARTERIOLAR MICROANEURYSMS,Spatial Concept
PEG-LIKE CENTRAL PROMINENCE OF DISTAL TIBIAL METAPHYSES,Spatial Concept
"SMALL, IRREGULAR CARPAL CENTERS",Spatial Concept
INCREASED NUMBER OF PERIPHERAL CD3+ T CELLS,Spatial Concept
INTRINSIC HAND MUSCLES WEAKNESS AND ATROPHY,Spatial Concept
TRIANGULAR SHAPED PROXIMAL PHALANX OF THE 2ND FINGER,Spatial Concept
ENLARGED EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 2ND FINGER,Spatial Concept
TRIANGULAR EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 2ND FINGER,Spatial Concept
ENLARGED EPIPHYSIS OF THE PROXIMAL PHALANX OF THE 3RD FINGER,Spatial Concept
PROXIMALLY PLACED THUMB,Spatial Concept
TRIANGULAR SHAPED PROXIMAL PHALANGES OF THE HAND,Spatial Concept
WIDENED PROXIMAL FEMORAL METAPHYSES,Spatial Concept
"PROXIMAL MUSCLE WEAKNESS, MILD",Spatial Concept
PROXIMAL TAPERING OF METACARPALS,Spatial Concept
PROXIMALLY PLACED LUNATE,Spatial Concept
PROXIMAL FIBULAR OVERGROWTH,Spatial Concept
"MUSCLE WEAKNESS, SYMMETRIC, PROXIMAL (LOWER LIMBS MORE AFFECTED THAN UPPER LIMBS) DUE TO MOTOR NEURONOPATHY",Spatial Concept
PROXIMAL RENAL TUBULAR ACIDOSIS,Spatial Concept
BULLET-SHAPED DISTAL PHALANGES OF THE TOES,Spatial Concept
APLASIA/HYPOPLASIA OF THE DISTAL PHALANGES OF THE HAND,Spatial Concept
DISTAL TAPERING OF METATARSALS,Spatial Concept
DECREASED OR ABSENT DISTAL SENSORY NERVE ACTION POTENTIAL,Spatial Concept
DISTAL WEAKNESS IN ARMS THEN LEGS,Spatial Concept
SHORT FEMORA WITH PROXIMAL CLUBBING AND DISTAL TAPERING,Spatial Concept
TRIANGULAR NUCLEAR CATARACT,Conceptual Entity
TRIANGULAR EPIPHYSES OF THE PROXIMAL PHALANGES OF THE HAND,Conceptual Entity
TRIANGULAR SHAPED PROXIMAL PHALANX OF THE 2ND FINGER,Conceptual Entity
TRIANGULAR EPIPHYSIS OF THE PROXIMAL PHALANX OF THE THUMB,Conceptual Entity
TRIANGULAR SHAPED PHALANGES OF THE THUMB,Conceptual Entity
TRIANGULAR SHAPED MIDDLE PHALANX OF THE 2ND FINGER,Conceptual Entity
TRIANGULAR EPIPHYSIS OF THE 1ST METACARPAL,Conceptual Entity
TRIANGULAR EPIPHYSIS OF THE DISTAL PHALANX OF THE 5TH FINGER,Conceptual Entity
TRIANGULAR SHAPED MIDDLE PHALANGES OF THE TOES,Conceptual Entity
TRIANGULAR EPIPHYSES OF THE PHALANGES OF THE HAND,Conceptual Entity
TRIANGULAR EPIPHYSIS OF THE PROXIMAL PHALANX OF THE HALLUX,Conceptual Entity
TRIANGULAR EPIPHYSIS OF THE 1ST METATARSAL,Conceptual Entity
TRIANGULAR EPIPHYSES OF THE TOES,Conceptual Entity
TRIANGULAR SHAPED PROXIMAL PHALANX OF THE HALLUX,Conceptual Entity
TRIANGULAR HUMERUS,Conceptual Entity
SQUARED-OFF PLATYSPONDYLY,Spatial Concept
"CRANIOSYNOSTOSIS (CORONAL, SAGITTAL, LAMBDOID SUTURES)",Spatial Concept
BROAD AND DEPRESSED NASAL BRIDGE,Spatial Concept
HORIZONTAL ORIENTATION OF THE EAR CRUS,Spatial Concept
DEFECTIVE OR ABSENT HORIZONTAL VOLUNTARY EYE MOVEMENTS,Spatial Concept
"SHORT, HORIZONTAL RIBS",Spatial Concept
REDUCED SAGITTAL DIAMETER AND ANTERIOR BEAKING OF VERTEBRAE,Spatial Concept
HIGH AXIAL TRIRADIUS,Spatial Concept
CURVED PROXIMAL PHALANX OF THE 3RD FINGER,Spatial Concept
"SHORT, CURVED FEMORA",Spatial Concept
CURVED PHALANGES OF THE HAND,Spatial Concept
ANGULATED HUMERUS,Spatial Concept
"POLYMICROGYRIA, MOST SEVERE IN THE FRONTOPARIETAL REGIONS",Spatial Concept
"CATARACTS, POSTERIOR, SUBCAPSULAR, IRIDESCENT",Spatial Concept
ATYPICAL NEVI (>5MM WITH IRREGULAR EDGE AND PIGMENTATION),Spatial Concept
NEGATIVE NITROBLUE TETRAZOLIUM (NBT) REDUCTION TEST,Qualitative Concept
ABNORMALITY OF THE DISTAL PHALANGES OF THE HAND,Functional Concept
ABNORMAL PALMAR DERMAL RIDGES,Functional Concept
ABNORMALLY LAX OR HYPEREXTENSIBLE SKIN,Functional Concept
ABNORMAL CORTICOMEDULLARY DIFFERENTIATION,Functional Concept
ABNORMAL BLADDER REGULATION DUE TO AUTONOMIC DYSFUNCTION,Functional Concept
ABNORMAL FEMORAL HEAD WITH DEGENERATIVE CHANGES,Functional Concept
ABNORMAL OR ABSENT AUDITORY NERVE AND BRAINSTEM RESPONSES,Functional Concept
ABNORMAL ISOELECTRIC FOCUSING OF SERUM TRANSFERRIN (TYPE 1 PATTERN),Functional Concept
PROLONGED PARTIAL THROMBOPLASTIN TIME,Functional Concept
MALROTATION OF THE KIDNEY,Functional Concept
ABNORMAL TENDENCY TO INFECTIONS OF THE SKIN,Functional Concept
ABNORMALITY OF THE VERTEBRAL COLUMN,Functional Concept
ABNORMAL LOCATION OF EARS,Functional Concept
LONG HAIRS GROWING FROM HELIX OF PINNA,Qualitative Concept
"LONG, SLENDER MIDDLE AND PROXIMAL PHALANGES",Qualitative Concept
LONG ULNA,Qualitative Concept
"LONG, THIN FACE",Qualitative Concept
"LONG, FLAT PHILTRUM",Qualitative Concept
"SHORT, THIN, SLOW GROWING NAILS",Qualitative Concept
"THIN, SLOW-GROWING SCALP HAIR",Qualitative Concept
"SHORT, THIN RIBS",Qualitative Concept
URETERAL TRIPLICATION,Quantitative Concept
"MACRO- AND MICROVESICULAR STEATOSIS, ACUTE",Temporal Concept
"MENTAL RETARDATION, BORDERLINE-MILD",Qualitative Concept
CHRONIC CSF LYMPHOCYTOSIS,Temporal Concept
CHRONIC MONILIAL NAIL INFECTION,Temporal Concept
EMG SHOWS CHRONIC AXONAL NEUROPATHY,Temporal Concept
PARTIAL/COMPLETE DUPLICATION OF THE PHALANGES OF THE 2ND TOE,Qualitative Concept
PARTIAL/COMPLETE DUPLICATION OF THE MIDDLE PHALANX OF THE 2ND TOE,Qualitative Concept
COMPLETE DUPLICATION OF THE MIDDLE PHALANX OF THE 2ND TOE,Qualitative Concept
COMPLETE DUPLICATION OF THE DISTAL PHALANX OF THE 5TH FINGER,Qualitative Concept
PARTIAL/COMPLETE DUPLICATION OF PHALANGES OF THE 2ND FINGER,Qualitative Concept
PARTIAL/COMPLETE DUPLICATION OF THE PROXIMAL PHALANX OF THE 2ND FINGER,Qualitative Concept
PARTIAL/COMPLETE DUPLICATION OF THE MIDDLE PHALANX OF THE 4TH FINGER,Qualitative Concept
COMPLETE DUPLICATION OF THE DISTAL PHALANX OF THE 3RD FINGER,Qualitative Concept
COMPLETE DUPLICATION OF THE PROXIMAL PHALANX OF THE HALLUX,Qualitative Concept
PARTIAL/COMPLETE DUPLICATION OF THE MIDDLE PHALANX OF THE 3RD FINGER,Qualitative Concept
1-5 FINGER COMPLETE CUTANEOUS SYNDACTYLY,Qualitative Concept
COMPLETE CUTANEOUS SYNDACTYLY OF TOES 1 AND 2,Qualitative Concept
COMPLETE ATRIOVENTRICULAR CANAL,Qualitative Concept
CRUSTING ERYTHEMATOUS DERMATITIS,Acquired Abnormality
CYSTIC MACULAR DEGENERATION,Qualitative Concept
"ANOPHTHALMIA, CLINICAL",Qualitative Concept
COMPLETE ATRIOVENTRICULAR CANAL,Quantitative Concept
SEVERELY DECREASED TO EXTINGUISHED EOG,Quantitative Concept
"DECREASED COAGULATION FACTORS IX, XI, XII",Quantitative Concept
DECREASED ADIPOSE TISSUE AROUND NECK,Quantitative Concept
DECREASED SERUM COMPLEMENT C3,Quantitative Concept
DECREASED SKULL OSSIFICATION,Quantitative Concept
NORMAL OR MILDLY DECREASED MOTOR NERVE CONDUCTION VELOCITY (NCV),Quantitative Concept
SPARSE PUBIC HAIR,Quantitative Concept
WEAK OR ABSENT DEEP TENDON REFLEXES,Quantitative Concept
PATCHY INCREASED AND DECREASED BONE MINERAL DENSITY,Quantitative Concept
INCREASED IMMUNOGLOBULIN LEVEL,Quantitative Concept
INCREASED FETAL MOVEMENT,Quantitative Concept
INCREASED RISK FOR MULTIPLE MYELOMA,Quantitative Concept
INCREASED RISK OF MALIGNANCY,Quantitative Concept
INCREASED HEMOLYSIS,Quantitative Concept
"INCREASED SERUM 1,25-DIHYDROXYVITAMIN D3",Quantitative Concept
INCREASED PROPORTION OF HLA DR+ AND CD57+ T CELLS,Quantitative Concept
DIFFUSELY THICKENED SKIN,Qualitative Concept
DIFFUSE DEMYELINATION,Qualitative Concept
DIFFUSE RETINAL CONE DEGENERATION,Qualitative Concept
DIFFUSE CEREBRAL CALCIFICATION,Qualitative Concept
"PAIN INSENSITIVITY, DIFFUSE",Qualitative Concept
NEONATAL PRIMARY HYPERPARATHYROIDISM,Qualitative Concept
